host,ip,port,protocol,title,domain,country,city,link,as_organization
https://vpn.maskinsenteret.as,217.17.212.79,443,https,Juniper Web Device Manager,maskinsenteret.as,NO,Floro,https://vpn.maskinsenteret.as,Sognenett AS
https://217.17.212.79,217.17.212.79,443,https,Juniper Web Device Manager,,NO,Floro,https://217.17.212.79,Sognenett AS
https://217.28.48.168,217.28.48.168,443,https,Juniper Web Device Manager,,LV,Riga,https://217.28.48.168,RETN Baltic SIA
https://217.100.18.42,217.100.18.42,443,https,Juniper Web Device Manager,,NL,Terborg,https://217.100.18.42,Vodafone Libertel B.V.
https://217.149.115.122,217.149.115.122,443,https,Juniper Web Device Manager,,NO,Førde,https://217.149.115.122,Enivest AS
https://218.253.81.182,218.253.81.182,443,https,Juniper Web Device Manager,,CN,Kowloon,https://218.253.81.182,HKBN Enterprise Solutions HK Limited
https://218.255.94.254,218.255.94.254,443,https,Juniper Web Device Manager,,CN,Central,https://218.255.94.254,HKBN Enterprise Solutions HK Limited
https://ibx.ist-global.com,180.232.111.106,443,https,Juniper Web Device Manager,ist-global.com,PH,Calamba,https://ibx.ist-global.com,"Eastern Telecoms Phils., Inc."
https://222.255.78.89,222.255.78.89,443,https,Juniper Web Device Manager,,VN,Dien Bien Phu,https://222.255.78.89,VNPT Corp
https://223.197.187.120:9870,223.197.187.120,9870,https,Juniper Web Device Manager,,CN,Central,https://223.197.187.120:9870,HKT Limited
https://hydvpn01.ftdi.com:8443,14.98.160.74,8443,https,Juniper Web Device Manager,ftdi.com,IN,Hyderabad,https://hydvpn01.ftdi.com:8443,Tata Teleservices ISP AS
https://hydvpn02-primary.ftdi.com:8443,14.142.212.102,8443,https,Juniper Web Device Manager,ftdi.com,IN,Chennai,https://hydvpn02-primary.ftdi.com:8443,TATA Communications formerly VSNL is Leading ISP
https://hydvpn01-primary.ftdi.com:8443,14.98.160.74,8443,https,Juniper Web Device Manager,ftdi.com,IN,Hyderabad,https://hydvpn01-primary.ftdi.com:8443,Tata Teleservices ISP AS
https://163.68.73.186:8443,163.68.73.186,8443,https,Juniper Web Device Manager,,US,,https://163.68.73.186:8443,SOFTLAYER
https://sulat.ist-global.com,111.125.71.70,443,https,Juniper Web Device Manager,ist-global.com,PH,Mandaluyong City,https://sulat.ist-global.com,Converge ICT Solutions Inc.
https://169.60.62.22:8443,169.60.62.22,8443,https,Juniper Web Device Manager,,,,https://169.60.62.22:8443,SOFTLAYER
https://103.247.162.118:9870,103.247.162.118,9870,https,Juniper Web Device Manager,,CN,Central,https://103.247.162.118:9870,HKBN Enterprise Solutions HK Limited
https://123.1.208.215:1443,123.1.208.215,1443,https,Juniper Web Device Manager,,CN,Central,https://123.1.208.215:1443,Hong Kong Broadband Network Ltd.
https://61.244.164.58:9870,61.244.164.58,9870,https,Juniper Web Device Manager,,CN,Central,https://61.244.164.58:9870,Hong Kong Broadband Network Ltd.
https://64.31.100.180:4443,64.31.100.180,4443,https,Juniper Web Device Manager,,US,Fontana,https://64.31.100.180:4443,US-TELEPACIFIC
https://125.88.164.166:8444,125.88.164.166,8444,https,Juniper Web Device Manager,,CN,Dongguan,https://125.88.164.166:8444,Chinanet
https://18.142.254.140,18.142.254.140,443,https,Juniper Web Device Manager,,SG,,https://18.142.254.140,AMAZON-02
https://54.215.183.174,54.215.183.174,443,https,Juniper Web Device Manager,,US,San Jose,https://54.215.183.174,AMAZON-02
https://4.36.95.58,4.36.95.58,443,https,Juniper Web Device Manager,,US,,https://4.36.95.58,LEVEL3
https://18.204.115.168,18.204.115.168,443,https,Juniper Web Device Manager,,US,Ashburn,https://18.204.115.168,AMAZON-AES
https://81.17.205.31,81.17.205.31,443,https,Juniper Web Device Manager,,FI,,https://81.17.205.31,Equinix (EMEA) Acquisition Enterprises B.V.
https://103.39.5.2,103.39.5.2,443,https,Juniper Web Device Manager,,IN,,https://103.39.5.2,6-3-119221 Kundanbagh Begumpet
211.185.138.58:8080,211.185.138.58,8080,http,Juniper Web Device Manager,,KR,Donghae-si,http://211.185.138.58:8080,Korea Telecom
https://66.85.112.110:4443,66.85.112.110,4443,https,Juniper Web Device Manager,,US,North Hollywood,https://66.85.112.110:4443,US-TELEPACIFIC
https://170.210.4.50,170.210.4.50,443,https,Juniper Web Device Manager,,AR,,https://170.210.4.50,Red de Interconexion Universitaria
https://81.138.134.14,81.138.134.14,443,https,Juniper Web Device Manager,,GB,,https://81.138.134.14,British Telecommunications PLC
https://143.59.76.45:4443,143.59.76.45,4443,https,Juniper Web Device Manager,,US,Augusta,https://143.59.76.45:4443,WOW-INTERNET
https://20.33.3.29,20.33.3.29,443,https,Juniper Web Device Manager,,US,Tappahannock,https://20.33.3.29,MICROSOFT-CORP-MSN-AS-BLOCK
https://106.251.241.74,106.251.241.74,443,https,Juniper Web Device Manager,,KR,Seoul,https://106.251.241.74,LG DACOM Corporation
https://193.29.4.15,193.29.4.15,443,https,Juniper Web Device Manager,,UA,,https://193.29.4.15,Dmytro Moiseiev
https://194.61.58.197,194.61.58.197,443,https,Juniper Web Device Manager,,MK,,https://194.61.58.197,BalkanTel DOO
https://211.20.109.54,211.20.109.54,443,https,Juniper Web Device Manager,,CN,Hsinchu County,https://211.20.109.54,Data Communication Business Group
https://212.222.232.178,212.222.232.178,443,https,Juniper Web Device Manager,,US,,https://212.222.232.178,GTT Communications Inc.
https://173.205.237.5,173.205.237.5,443,https,Juniper Web Device Manager,,US,Hudson,https://173.205.237.5,MHCV-AS1
https://14.164.117.190,14.164.117.190,443,https,Juniper Web Device Manager,,VN,My Binh,https://14.164.117.190,VNPT Corp
https://143.59.76.42:4443,143.59.76.42,4443,https,Juniper Web Device Manager,,US,Augusta,https://143.59.76.42:4443,WOW-INTERNET
https://3.129.24.32,3.129.24.32,443,https,Juniper Web Device Manager,,US,Columbus,https://3.129.24.32,AMAZON-02
https://185.58.27.100,185.58.27.100,443,https,Juniper Web Device Manager,,GB,Lewisham,https://185.58.27.100,Elitetele.com Plc
https://74.81.169.60,74.81.169.60,443,https,Juniper Web Device Manager,,US,Parker,https://74.81.169.60,MAVERIX
https://18.206.30.10,18.206.30.10,443,https,Juniper Web Device Manager,,US,Ashburn,https://18.206.30.10,AMAZON-AES
https://13.213.55.182,13.213.55.182,443,https,Juniper Web Device Manager,,SG,,https://13.213.55.182,AMAZON-02
https://181.115.201.194,181.115.201.194,443,https,Juniper Web Device Manager,,BO,Santa Cruz,https://181.115.201.194,Entel S.A. - EntelNet
https://212.75.120.1,212.75.120.1,443,https,Juniper Web Device Manager,,PL,Warsaw,https://212.75.120.1,SUPERMEDIA Sp.z.o.o.
https://193.52.34.61,193.52.34.61,443,https,Juniper Web Device Manager,,FR,Angers,https://193.52.34.61,Renater
https://12.11.50.122,12.11.50.122,443,https,Juniper Web Device Manager,,US,Southlake,https://12.11.50.122,ATT-INTERNET4
https://169.60.179.142:8443,169.60.179.142,8443,https,Juniper Web Device Manager,,US,,https://169.60.179.142:8443,SOFTLAYER
https://34.195.23.206,34.195.23.206,443,https,Juniper Web Device Manager,,US,Ashburn,https://34.195.23.206,AMAZON-AES
https://143.59.76.44:4443,143.59.76.44,4443,https,Juniper Web Device Manager,,US,Augusta,https://143.59.76.44:4443,WOW-INTERNET
https://216.123.84.42,216.123.84.42,443,https,Juniper Web Device Manager,,CA,Woodbridge,https://216.123.84.42,ZAYO-6461
https://185.15.173.130,185.15.173.130,443,https,Juniper Web Device Manager,,RU,,https://185.15.173.130,SafeData LLC
https://54.179.191.44,54.179.191.44,443,https,Juniper Web Device Manager,,SG,,https://54.179.191.44,AMAZON-02
https://185.53.84.98,185.53.84.98,443,https,Juniper Web Device Manager,,FI,Kouvola,https://185.53.84.98,Suomen Datasafe Oy
https://143.59.76.43:4443,143.59.76.43,4443,https,Juniper Web Device Manager,,US,Augusta,https://143.59.76.43:4443,WOW-INTERNET
https://3.141.28.219,3.141.28.219,443,https,Juniper Web Device Manager,,US,Columbus,https://3.141.28.219,AMAZON-02
https://13.215.249.245,13.215.249.245,443,https,Juniper Web Device Manager,,SG,,https://13.215.249.245,AMAZON-02
https://216.151.219.161,216.151.219.161,443,https,Juniper Web Device Manager,,US,Herndon,https://216.151.219.161,COGECO-PEER1
https://99.124.168.209,99.124.168.209,443,https,Juniper Web Device Manager,,US,Granbury,https://99.124.168.209,ATT-INTERNET4
https://43.200.102.190,43.200.102.190,443,https,Juniper Web Device Manager,,KR,Incheon,https://43.200.102.190,AMAZON-02
https://103.122.214.1,103.122.214.1,443,https,Juniper Web Device Manager,,,,https://103.122.214.1,
https://185.19.210.212:33333,185.19.210.212,33333,https,Juniper Web Device Manager,,GB,City of Westminster,https://185.19.210.212:33333,essensys Ltd
https://113.161.219.134,113.161.219.134,443,https,Juniper Web Device Manager,,VN,Phu Tho Hoa,https://113.161.219.134,VNPT Corp
https://50.210.201.116:4443,50.210.201.116,4443,https,Juniper Web Device Manager,,US,Houston,https://50.210.201.116:4443,COMCAST-7922
https://44.198.119.226,44.198.119.226,443,https,Juniper Web Device Manager,,US,Ashburn,https://44.198.119.226,AMAZON-AES
https://167.250.161.102,167.250.161.102,443,https,Juniper Web Device Manager,,BR,Foz do Iguaçu,https://167.250.161.102,PLUS PROVEDOR DE INTERNET LTDA - ME
https://149.11.201.66,149.11.201.66,443,https,Juniper Web Device Manager,,FR,Paris,https://149.11.201.66,COGENT-174
https://216.230.118.185,216.230.118.185,443,https,Juniper Web Device Manager,,US,Washington,https://216.230.118.185,AS17054
https://96.91.171.57,96.91.171.57,443,https,Juniper Web Device Manager,,US,Warren,https://96.91.171.57,COMCAST-7922
https://35.165.55.234,35.165.55.234,443,https,Juniper Web Device Manager,,US,Boardman,https://35.165.55.234,AMAZON-02
https://115.112.37.100,115.112.37.100,443,https,Juniper Web Device Manager,,IN,Mumbai,https://115.112.37.100,TATA Communications formerly VSNL is Leading ISP
https://169.54.202.100:8443,169.54.202.100,8443,https,Juniper Web Device Manager,,,,https://169.54.202.100:8443,SOFTLAYER
https://82.163.124.185,82.163.124.185,443,https,Juniper Web Device Manager,,GB,,https://82.163.124.185,Optimity Ltd
https://50.244.5.145,50.244.5.145,443,https,Juniper Web Device Manager,,US,O'Fallon,https://50.244.5.145,COMCAST-7922
https://168.91.128.222,168.91.128.222,443,https,Juniper Web Device Manager,,US,Highland,https://168.91.128.222,RCN-AS
https://206.130.132.103,206.130.132.103,443,https,Juniper Web Device Manager,,US,East Wenatchee,https://206.130.132.103,NWI
https://103.246.4.106,103.246.4.106,443,https,Juniper Web Device Manager,,AU,Melbourne,https://103.246.4.106,Wireline
https://4.53.80.145,4.53.80.145,443,https,Juniper Web Device Manager,,US,New York,https://4.53.80.145,LEVEL3
https://122.160.52.177,122.160.52.177,443,https,Juniper Web Device Manager,,IN,Kolkata,https://122.160.52.177,"Bharti Airtel Ltd., Telemedia Services"
https://208.40.203.143,208.40.203.143,443,https,Juniper Web Device Manager,,US,,https://208.40.203.143,AS17054
https://61.223.87.31,61.223.87.31,443,https,Juniper Web Device Manager,,CN,Chang-hua,https://61.223.87.31,Data Communication Business Group
https://vpn.secdata.tech,62.243.224.54,443,https,Juniper Web Device Manager,secdata.tech,DK,Kokkedal,https://vpn.secdata.tech,TDC Holding A/S
https://62.243.224.54,62.243.224.54,443,https,Juniper Web Device Manager,,DK,Kokkedal,https://62.243.224.54,TDC Holding A/S
https://65.1.17.57,65.1.17.57,443,https,Juniper Web Device Manager,,IN,Mumbai,https://65.1.17.57,AMAZON-02
https://66.155.15.183,66.155.15.183,443,https,Juniper Web Device Manager,,US,Herndon,https://66.155.15.183,COGECO-PEER1
https://67.231.31.33,67.231.31.33,443,https,Juniper Web Device Manager,,CA,Toronto,https://67.231.31.33,IDIGITAL
https://150.207.164.58,150.207.164.58,443,https,Juniper Web Device Manager,,AU,Canberra,https://150.207.164.58,Vocus Advanced Services
https://219.65.50.90,219.65.50.90,443,https,Juniper Web Device Manager,,IN,Ghaziabad,https://219.65.50.90,TATA Communications formerly VSNL is Leading ISP
https://185.43.185.146,185.43.185.146,443,https,Juniper Web Device Manager,,GB,Portsmouth,https://185.43.185.146,Elite Limited
https://155.204.104.89,155.204.104.89,443,https,Juniper Web Device Manager,,NL,,https://155.204.104.89,Equinix (EMEA) Acquisition Enterprises B.V.
https://209.37.212.2,209.37.212.2,443,https,Juniper Web Device Manager,,US,Austin,https://209.37.212.2,ATT-INTERNET4
https://103.156.0.14,103.156.0.14,443,https,Juniper Web Device Manager,,VN,Bến Tre,https://103.156.0.14,MOBIFONE Corporation
https://47.150.136.192,47.150.136.192,443,https,Juniper Web Device Manager,,US,Los Angeles,https://47.150.136.192,FRONTIER-FRTR
https://14.63.58.103,14.63.58.103,443,https,Juniper Web Device Manager,,KR,Gangnam-gu,https://14.63.58.103,Korea Telecom
https://74.127.24.121,74.127.24.121,443,https,Juniper Web Device Manager,,US,,https://74.127.24.121,CYBERCON
https://3.128.202.145,3.128.202.145,443,https,Juniper Web Device Manager,,US,Columbus,https://3.128.202.145,AMAZON-02
https://103.122.27.1,103.122.27.1,443,https,Juniper Web Device Manager,,IN,,https://103.122.27.1,ITI LIMITED
203.248.206.135:8080,203.248.206.135,8080,http,Juniper Web Device Manager,,KR,,http://203.248.206.135:8080,LG DACOM Corporation
https://52.18.149.199,52.18.149.199,443,https,Juniper Web Device Manager,,IE,Dublin,https://52.18.149.199,AMAZON-02
https://67.53.108.227,67.53.108.227,443,https,Juniper Web Device Manager,,US,Bakersfield,https://67.53.108.227,BHN-33363
https://81.17.205.45,81.17.205.45,443,https,Juniper Web Device Manager,,FI,,https://81.17.205.45,Equinix (EMEA) Acquisition Enterprises B.V.
https://38.123.215.103,38.123.215.103,443,https,Juniper Web Device Manager,,MX,Tizayuca,https://38.123.215.103,COMUNICALO DE MEXICO S.A. DE C.V
https://4.197.205.114,4.197.205.114,443,https,Juniper Web Device Manager,,AU,Sydney,https://4.197.205.114,MICROSOFT-CORP-MSN-AS-BLOCK
https://49.255.4.210:33333,49.255.4.210,33333,https,Juniper Web Device Manager,,AU,Sydney,https://49.255.4.210:33333,Vocus Connect International Backbone
https://52.7.135.246,52.7.135.246,443,https,Juniper Web Device Manager,,US,Ashburn,https://52.7.135.246,AMAZON-AES
https://20.5.65.94,20.5.65.94,443,https,Juniper Web Device Manager,,AU,Sydney,https://20.5.65.94,MICROSOFT-CORP-MSN-AS-BLOCK
https://20.5.65.23,20.5.65.23,443,https,Juniper Web Device Manager,,AU,Sydney,https://20.5.65.23,MICROSOFT-CORP-MSN-AS-BLOCK
https://87.75.71.77,87.75.71.77,443,https,Juniper Web Device Manager,,GB,High Wycombe,https://87.75.71.77,Vodafone Enterprise U.K.
https://44.230.112.237,44.230.112.237,443,https,Juniper Web Device Manager,,US,Boardman,https://44.230.112.237,AMAZON-02
https://198.74.33.165,198.74.33.165,443,https,Juniper Web Device Manager,,AU,Melbourne,https://198.74.33.165,"Blizzard Entertainment, Inc"
https://64.15.145.250,64.15.145.250,443,https,Juniper Web Device Manager,,CA,,https://64.15.145.250,IWEB-AS
https://91.100.23.200,91.100.23.200,443,https,Juniper Web Device Manager,,DK,Bronshoj,https://91.100.23.200,Dansk Kabel Tv A/s
https://159.8.215.72:8443,159.8.215.72,8443,https,Juniper Web Device Manager,,NL,Amsterdam,https://159.8.215.72:8443,SOFTLAYER
https://89.233.217.49,89.233.217.49,443,https,Juniper Web Device Manager,,SE,Karlskrona,https://89.233.217.49,Bredband2 AB
https://161.156.1.68:8443,161.156.1.68,8443,https,Juniper Web Device Manager,,US,,https://161.156.1.68:8443,SOFTLAYER
https://114.143.230.242,114.143.230.242,443,https,Juniper Web Device Manager,,IN,Mumbai,https://114.143.230.242,Tata Teleservices Maharashtra Ltd
https://194.73.244.74,194.73.244.74,443,https,Juniper Web Device Manager,,GB,Havering atte Bower,https://194.73.244.74,British Telecommunications PLC
https://93.117.254.124,93.117.254.124,443,https,Juniper Web Device Manager,,NL,Schalkhaar,https://93.117.254.124,Vodafone Libertel B.V.
https://54.67.103.13,54.67.103.13,443,https,Juniper Web Device Manager,,US,San Jose,https://54.67.103.13,AMAZON-02
124.194.46.194,124.194.46.194,80,http,Juniper Web Device Manager,,KR,Busan,http://124.194.46.194,LG DACOM Corporation
https://35.87.147.172,35.87.147.172,443,https,Juniper Web Device Manager,,US,Boardman,https://35.87.147.172,AMAZON-02
https://100.27.43.192,100.27.43.192,443,https,Juniper Web Device Manager,,US,Ashburn,https://100.27.43.192,AMAZON-AES
20.5.65.94,20.5.65.94,80,http,Juniper Web Device Manager,,AU,Sydney,http://20.5.65.94,MICROSOFT-CORP-MSN-AS-BLOCK
20.5.65.23,20.5.65.23,80,http,Juniper Web Device Manager,,AU,Sydney,http://20.5.65.23,MICROSOFT-CORP-MSN-AS-BLOCK
https://103.74.171.115:9443,103.74.171.115,9443,https,Juniper Web Device Manager,,AU,Sydney,https://103.74.171.115:9443,Network Solutions Group Pty Ltd
1.209.147.166,1.209.147.166,80,http,Juniper Web Device Manager,,KR,Anyang-si,http://1.209.147.166,LG DACOM Corporation
https://69.193.137.250,69.193.137.250,443,https,Juniper Web Device Manager,,US,Manhattan,https://69.193.137.250,TWC-12271-NYC
https://161.156.106.149:8443,161.156.106.149,8443,https,Juniper Web Device Manager,,US,,https://161.156.106.149:8443,SOFTLAYER
https://96.79.183.250,96.79.183.250,443,https,Juniper Web Device Manager,,US,Bellaire,https://96.79.183.250,COMCAST-7922
https://99.156.162.101,99.156.162.101,443,https,Juniper Web Device Manager,,US,Fort Worth,https://99.156.162.101,ATT-INTERNET4
https://84.93.154.194,84.93.154.194,443,https,Juniper Web Device Manager,,GB,,https://84.93.154.194,British Telecommunications PLC
https://51.104.19.113,51.104.19.113,443,https,Juniper Web Device Manager,,GB,London,https://51.104.19.113,MICROSOFT-CORP-MSN-AS-BLOCK
https://67.29.172.146,67.29.172.146,443,https,Juniper Web Device Manager,,US,Arlington,https://67.29.172.146,LEVEL3
https://93.89.35.14,93.89.35.14,443,https,Juniper Web Device Manager,,NO,Floro,https://93.89.35.14,Enivest AS
https://103.96.41.18,103.96.41.18,443,https,Juniper Web Device Manager,,IN,Pune,https://103.96.41.18,Limerick Technologies Pvt Ltd
https://103.156.0.75,103.156.0.75,443,https,Juniper Web Device Manager,,VN,Bến Tre,https://103.156.0.75,MOBIFONE Corporation
https://83.228.101.58,83.228.101.58,443,https,Juniper Web Device Manager,,BG,Stara Zagora,https://83.228.101.58,Vivacom Bulgaria EAD
https://82.163.113.97,82.163.113.97,443,https,Juniper Web Device Manager,,GB,City of Westminster,https://82.163.113.97,Optimity Ltd
https://94.200.216.205,94.200.216.205,443,https,Juniper Web Device Manager,,AE,Dubai,https://94.200.216.205,Emirates Integrated Telecommunications Company PJSC
https://75.112.80.186,75.112.80.186,443,https,Juniper Web Device Manager,,US,Orlando,https://75.112.80.186,BHN-33363
https://97.99.225.146,97.99.225.146,443,https,Juniper Web Device Manager,,US,Plano,https://97.99.225.146,TWC-11427-TEXAS
https://66.75.0.250,66.75.0.250,443,https,Juniper Web Device Manager,,US,Los Angeles,https://66.75.0.250,TWC-20001-PACWEST
https://88.129.207.172,88.129.207.172,443,https,Juniper Web Device Manager,,SE,Torsas,https://88.129.207.172,Bredband2 AB
https://182.75.154.4,182.75.154.4,443,https,Juniper Web Device Manager,,IN,Madanapalle,https://182.75.154.4,BHARTI Airtel Ltd.
https://123.23.82.146,123.23.82.146,443,https,Juniper Web Device Manager,,VN,Ho Chi Minh City,https://123.23.82.146,VNPT Corp
https://87.224.104.34,87.224.104.34,443,https,Juniper Web Device Manager,,GB,Croydon,https://87.224.104.34,Spitfire Network Services Limited
https://71.64.26.141,71.64.26.141,443,https,Juniper Web Device Manager,,US,Dublin,https://71.64.26.141,TWC-10796-MIDWEST
https://61.223.84.28,61.223.84.28,443,https,Juniper Web Device Manager,,CN,Chang-hua,https://61.223.84.28,Data Communication Business Group
https://66.203.171.238,66.203.171.238,443,https,Juniper Web Device Manager,,CA,Tillsonburg,https://66.203.171.238,EXECULINK
https://vpn.lago.fi,91.155.86.148,443,https,Juniper Web Device Manager,lago.fi,FI,Lempäälä,https://vpn.lago.fi,Elisa Oyj
https://r1.lago.fi,91.155.86.148,443,https,Juniper Web Device Manager,lago.fi,FI,Lempäälä,https://r1.lago.fi,Elisa Oyj
https://91.155.86.148,91.155.86.148,443,https,Juniper Web Device Manager,,FI,Lempäälä,https://91.155.86.148,Elisa Oyj
https://84.199.193.114,84.199.193.114,443,https,Juniper Web Device Manager,,BE,Tremelo,https://84.199.193.114,Telenet BVBA
https://79.78.56.189,79.78.56.189,443,https,Juniper Web Device Manager,,GB,Poole,https://79.78.56.189,TalkTalk
https://100.21.85.165,100.21.85.165,443,https,Juniper Web Device Manager,,US,Boardman,https://100.21.85.165,AMAZON-02
https://5.148.150.94,5.148.150.94,443,https,Juniper Web Device Manager,,GB,City of Westminster,https://5.148.150.94,Exponential-E Ltd.
https://3.21.247.132,3.21.247.132,443,https,Juniper Web Device Manager,,US,Columbus,https://3.21.247.132,AMAZON-02
https://201.163.95.220,201.163.95.220,443,https,Juniper Web Device Manager,,MX,Ciudad Lopez Mateos,https://201.163.95.220,"Alestra, S. de R.L. de C.V."
https://200.105.156.230:8443,200.105.156.230,8443,https,Juniper Web Device Manager,,BO,,https://200.105.156.230:8443,AXS Bolivia S. A.
https://169.57.149.114:8443,169.57.149.114,8443,https,Juniper Web Device Manager,,BR,São Paulo,https://169.57.149.114:8443,SOFTLAYER
https://18.132.164.3,18.132.164.3,443,https,Juniper Web Device Manager,,GB,London,https://18.132.164.3,AMAZON-02
https://169.47.243.35:8443,169.47.243.35,8443,https,Juniper Web Device Manager,,US,,https://169.47.243.35:8443,SOFTLAYER
https://80.193.233.6:8443,80.193.233.6,8443,https,Juniper Web Device Manager,,GB,Manchester,https://80.193.233.6:8443,Virgin Media Limited
https://159.8.231.142:8443,159.8.231.142,8443,https,Juniper Web Device Manager,,NL,Amsterdam,https://159.8.231.142:8443,SOFTLAYER
https://169.38.111.26:8443,169.38.111.26,8443,https,Juniper Web Device Manager,,IN,Chennai,https://169.38.111.26:8443,SOFTLAYER
https://119.81.73.116:8443,119.81.73.116,8443,https,Juniper Web Device Manager,,SG,,https://119.81.73.116:8443,SOFTLAYER
https://161.156.1.66:8443,161.156.1.66,8443,https,Juniper Web Device Manager,,US,,https://161.156.1.66:8443,SOFTLAYER
https://169.48.131.52:8443,169.48.131.52,8443,https,Juniper Web Device Manager,,US,Dallas,https://169.48.131.52:8443,SOFTLAYER
https://64.65.56.62,64.65.56.62,443,https,Juniper Web Device Manager,,US,Miami,https://64.65.56.62,
172.191.157.172,172.191.157.172,80,http,Juniper Web Device Manager,,GB,,http://172.191.157.172,MICROSOFT-CORP-MSN-AS-BLOCK
https://80.78.220.13,80.78.220.13,443,https,Juniper Web Device Manager,,SE,Karlskrona,https://80.78.220.13,Affarsverken Karlskrona AB
https://125.133.0.60:8081,125.133.0.60,8081,https,Juniper Web Device Manager,,KR,Uiwang,https://125.133.0.60:8081,Korea Telecom
https://50.117.200.52,50.117.200.52,443,https,Juniper Web Device Manager,,CA,,https://50.117.200.52,
https://69.57.239.165,69.57.239.165,443,https,Juniper Web Device Manager,,VG,Road Town,https://69.57.239.165,ASN15344-SLU
https://70.28.77.117,70.28.77.117,443,https,Juniper Web Device Manager,,CA,Burlington,https://70.28.77.117,BACOM
https://76.80.227.10,76.80.227.10,443,https,Juniper Web Device Manager,,US,Pomona,https://76.80.227.10,TWC-20001-PACWEST
https://118.140.212.186,118.140.212.186,443,https,Juniper Web Device Manager,,CN,Central,https://118.140.212.186,HGC Global Communications Limited
https://73.218.187.3,73.218.187.3,443,https,Juniper Web Device Manager,,US,New Bedford,https://73.218.187.3,COMCAST-7922
https://13.213.43.108,13.213.43.108,443,https,Juniper Web Device Manager,,SG,,https://13.213.43.108,AMAZON-02
https://54.254.40.6,54.254.40.6,443,https,Juniper Web Device Manager,,SG,,https://54.254.40.6,AMAZON-02
https://3.144.7.131,3.144.7.131,443,https,Juniper Web Device Manager,,US,Columbus,https://3.144.7.131,AMAZON-02
https://76.103.6.215,76.103.6.215,443,https,Juniper Web Device Manager,,US,Vacaville,https://76.103.6.215,COMCAST-7922
https://92.69.114.90,92.69.114.90,443,https,Juniper Web Device Manager,,NL,,https://92.69.114.90,KPN B.V.
https://118.98.232.98,118.98.232.98,443,https,Juniper Web Device Manager,,ID,Bogor,https://118.98.232.98,Pustekkom
https://103.156.0.40,103.156.0.40,443,https,Juniper Web Device Manager,,VN,Bến Tre,https://103.156.0.40,MOBIFONE Corporation
https://82.99.183.77,82.99.183.77,443,https,Juniper Web Device Manager,,CZ,Brno,https://82.99.183.77,RADIOKOMUNIKACE a.s.
https://13.250.11.134,13.250.11.134,443,https,Juniper Web Device Manager,,SG,,https://13.250.11.134,AMAZON-02
https://50.230.83.96,50.230.83.96,443,https,Juniper Web Device Manager,,US,Arvada,https://50.230.83.96,COMCAST-7922
https://119.200.231.33,119.200.231.33,443,https,Juniper Web Device Manager,,KR,Gangnam-gu,https://119.200.231.33,Korea Telecom
https://78.31.82.226,78.31.82.226,443,https,Juniper Web Device Manager,,NO,Mandalen,https://78.31.82.226,Telenor Norge AS
https://18.141.176.55,18.141.176.55,443,https,Juniper Web Device Manager,,SG,,https://18.141.176.55,AMAZON-02
https://13.58.134.206,13.58.134.206,443,https,Juniper Web Device Manager,,US,Columbus,https://13.58.134.206,AMAZON-02
https://181.41.56.62,181.41.56.62,443,https,Juniper Web Device Manager,,AW,Oranjestad,https://181.41.56.62,SERVICIO DI TELECOMUNICACION DI ARUBA SETAR N.V.
https://20.59.25.34,20.59.25.34,443,https,Juniper Web Device Manager,,US,,https://20.59.25.34,MICROSOFT-CORP-MSN-AS-BLOCK
https://47.51.198.194,47.51.198.194,443,https,Juniper Web Device Manager,,US,Fort Worth,https://47.51.198.194,CHARTER-20115
https://72.2.232.141,72.2.232.141,443,https,Juniper Web Device Manager,,US,Plant City,https://72.2.232.141,NET-CPRK
https://52.224.187.78,52.224.187.78,443,https,Juniper Web Device Manager,,US,Tappahannock,https://52.224.187.78,MICROSOFT-CORP-MSN-AS-BLOCK
https://122.184.64.97,122.184.64.97,443,https,Juniper Web Device Manager,,IN,Hyderabad,https://122.184.64.97,BHARTI Airtel Ltd.
https://108.178.158.122,108.178.158.122,443,https,Juniper Web Device Manager,,US,Canoga Park,https://108.178.158.122,TWC-20001-PACWEST
https://99.165.196.89,99.165.196.89,443,https,Juniper Web Device Manager,,US,Campbell,https://99.165.196.89,ATT-INTERNET4
https://103.106.110.253,103.106.110.253,443,https,Juniper Web Device Manager,,NZ,Auckland,https://103.106.110.253,Sharp ICT
https://vpn.cbros.rtp.nz,103.106.110.253,443,https,Juniper Web Device Manager,rtp.nz,NZ,Auckland,https://vpn.cbros.rtp.nz,Sharp ICT
https://73.119.25.9,73.119.25.9,443,https,Juniper Web Device Manager,,US,Newton,https://73.119.25.9,COMCAST-7922
https://52.14.200.164,52.14.200.164,443,https,Juniper Web Device Manager,,US,Columbus,https://52.14.200.164,AMAZON-02
https://47.44.36.138,47.44.36.138,443,https,Juniper Web Device Manager,,US,Buford,https://47.44.36.138,CHARTER-20115
https://185.75.227.34,185.75.227.34,443,https,Juniper Web Device Manager,,IQ,,https://185.75.227.34,I.Q Online for Internet Services and Communications LLC
https://38.123.215.112,38.123.215.112,443,https,Juniper Web Device Manager,,MX,Tizayuca,https://38.123.215.112,COMUNICALO DE MEXICO S.A. DE C.V
https://122.154.71.218,122.154.71.218,443,https,Juniper Web Device Manager,,TH,Phra Nakhon Si Ayutthaya,https://122.154.71.218,"The Communication Authoity of Thailand, CAT"
